code,description,last_updated
"4;T;X;16;P50;P58.9;P58.9;P589;NEONATAL JAUNDICE DUE TO EXCESSIVE HAEMOLYSIS, UNSPECIFIED;NEONATAL JAUNDICE DUE TO OTHER EXCESSIVE HAEMOLYSIS;NEONATAL JAUNDICE DUE TO EXCESSIVE HAEMOLYSIS, UNSPECIFIED;;253;4-034;3-047;2-069;1-092",,2025-11-20 20:18:05
3;N;X;16;P50;P59.-;P59;P59;NEONATAL JAUNDICE FROM OTHER AND UNSPECIFIED CAUSES;NEONATAL JAUNDICE FROM OTHER AND UNSPECIFIED CAUSES;;;253;4-034;3-047;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P50;P59.0;P59.0;P590;NEONATAL JAUNDICE ASSOCIATED WITH PRETERM DELIVERY;NEONATAL JAUNDICE FROM OTHER AND UNSPECIFIED CAUSES;NEONATAL JAUNDICE ASSOCIATED WITH PRETERM DELIVERY;;253;4-034;3-047;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P50;P59.1;P59.1;P591;INSPISSATED BILE SYNDROME;NEONATAL JAUNDICE FROM OTHER AND UNSPECIFIED CAUSES;INSPISSATED BILE SYNDROME;;253;4-034;3-047;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P50;P59.2;P59.2;P592;NEONATAL JAUNDICE FROM OTHER AND UNSPECIFIED HEPATOCELLULAR DAMAGE;NEONATAL JAUNDICE FROM OTHER AND UNSPECIFIED CAUSES;NEONATAL JAUNDICE FROM OTHER AND UNSPECIFIED HEPATOCELLULAR DAMAGE;;253;4-034;3-047;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P50;P59.3;P59.3;P593;NEONATAL JAUNDICE FROM BREAST MILK INHIBITOR;NEONATAL JAUNDICE FROM OTHER AND UNSPECIFIED CAUSES;NEONATAL JAUNDICE FROM BREAST MILK INHIBITOR;;253;4-034;3-047;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P50;P59.8;P59.8;P598;NEONATAL JAUNDICE FROM OTHER SPECIFIED CAUSES;NEONATAL JAUNDICE FROM OTHER AND UNSPECIFIED CAUSES;NEONATAL JAUNDICE FROM OTHER SPECIFIED CAUSES;;253;4-034;3-047;2-069;1-092,,2025-11-20 20:18:05
"4;T;X;16;P50;P59.9;P59.9;P599;NEONATAL JAUNDICE, UNSPECIFIED;NEONATAL JAUNDICE FROM OTHER AND UNSPECIFIED CAUSES;NEONATAL JAUNDICE, UNSPECIFIED;;253;4-034;3-047;2-069;1-092",,2025-11-20 20:18:05
3;T;X;16;P50;P60;P60;P60;DISSEMINATED INTRAVASCULAR COAGULATION OF FETUS AND NEWBORN;DISSEMINATED INTRAVASCULAR COAGULATION OF FETUS AND NEWBORN;;;253;4-034;3-047;2-069;1-092,,2025-11-20 20:18:05
3;N;X;16;P50;P61.-;P61;P61;OTHER PERINATAL HAEMATOLOGICAL DISORDERS;OTHER PERINATAL HAEMATOLOGICAL DISORDERS;;;253;4-034;3-047;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P50;P61.0;P61.0;P610;TRANSIENT NEONATAL THROMBOCYTOPENIA;OTHER PERINATAL HAEMATOLOGICAL DISORDERS;TRANSIENT NEONATAL THROMBOCYTOPENIA;;253;4-034;3-047;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P50;P61.1;P61.1;P611;POLYCYTHAEMIA NEONATORUM;OTHER PERINATAL HAEMATOLOGICAL DISORDERS;POLYCYTHAEMIA NEONATORUM;;253;4-034;3-047;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P50;P61.2;P61.2;P612;ANAEMIA OF PREMATURITY;OTHER PERINATAL HAEMATOLOGICAL DISORDERS;ANAEMIA OF PREMATURITY;;253;4-034;3-047;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P50;P61.3;P61.3;P613;CONGENITAL ANAEMIA FROM FETAL BLOOD LOSS;OTHER PERINATAL HAEMATOLOGICAL DISORDERS;CONGENITAL ANAEMIA FROM FETAL BLOOD LOSS;;253;4-034;3-047;2-069;1-092,,2025-11-20 20:18:05
"4;T;X;16;P50;P61.4;P61.4;P614;OTHER CONGENITAL ANAEMIAS, NOT ELSEWHERE CLASSIFIED;OTHER PERINATAL HAEMATOLOGICAL DISORDERS;OTHER CONGENITAL ANAEMIAS, NOT ELSEWHERE CLASSIFIED;;253;4-034;3-047;2-069;1-092",,2025-11-20 20:18:05
4;T;X;16;P50;P61.5;P61.5;P615;TRANSIENT NEONATAL NEUTROPENIA;OTHER PERINATAL HAEMATOLOGICAL DISORDERS;TRANSIENT NEONATAL NEUTROPENIA;;253;4-034;3-047;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P50;P61.6;P61.6;P616;OTHER TRANSIENT NEONATAL DISORDERS OF COAGULATION;OTHER PERINATAL HAEMATOLOGICAL DISORDERS;OTHER TRANSIENT NEONATAL DISORDERS OF COAGULATION;;253;4-034;3-047;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P50;P61.8;P61.8;P618;OTHER SPECIFIED PERINATAL HAEMATOLOGICAL DISORDERS;OTHER PERINATAL HAEMATOLOGICAL DISORDERS;OTHER SPECIFIED PERINATAL HAEMATOLOGICAL DISORDERS;;253;4-034;3-047;2-069;1-092,,2025-11-20 20:18:05
"4;T;X;16;P50;P61.9;P61.9;P619;PERINATAL HAEMATOLOGICAL DISORDER, UNSPECIFIED;OTHER PERINATAL HAEMATOLOGICAL DISORDERS;PERINATAL HAEMATOLOGICAL DISORDER, UNSPECIFIED;;253;4-034;3-047;2-069;1-092",,2025-11-20 20:18:05
3;N;X;16;P70;P70.-;P70;P70;TRANSITORY DISORDERS OF CARBOHYDRATE METABOLISM SPECIFIC TO FETUS AND NEWBORN;TRANSITORY DISORDERS OF CARBOHYDRATE METABOLISM SPECIFIC TO FETUS AND NEWBORN;;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P70.0;P70.0;P700;SYNDROME OF INFANT OF MOTHER WITH GESTATIONAL DIABETES;TRANSITORY DISORDERS OF CARBOHYDRATE METABOLISM SPECIFIC TO FETUS AND NEWBORN;SYNDROME OF INFANT OF MOTHER WITH GESTATIONAL DIABETES;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P70.1;P70.1;P701;SYNDROME OF INFANT OF A DIABETIC MOTHER;TRANSITORY DISORDERS OF CARBOHYDRATE METABOLISM SPECIFIC TO FETUS AND NEWBORN;SYNDROME OF INFANT OF A DIABETIC MOTHER;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P70.2;P70.2;P702;NEONATAL DIABETES MELLITUS;TRANSITORY DISORDERS OF CARBOHYDRATE METABOLISM SPECIFIC TO FETUS AND NEWBORN;NEONATAL DIABETES MELLITUS;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P70.3;P70.3;P703;IATROGENIC NEONATAL HYPOGLYCAEMIA;TRANSITORY DISORDERS OF CARBOHYDRATE METABOLISM SPECIFIC TO FETUS AND NEWBORN;IATROGENIC NEONATAL HYPOGLYCAEMIA;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P70.4;P70.4;P704;OTHER NEONATAL HYPOGLYCAEMIA;TRANSITORY DISORDERS OF CARBOHYDRATE METABOLISM SPECIFIC TO FETUS AND NEWBORN;OTHER NEONATAL HYPOGLYCAEMIA;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P70.8;P70.8;P708;OTHER TRANSITORY DISORDERS OF CARBOHYDRATE METABOLISM OF FETUS AND NEWBORN;TRANSITORY DISORDERS OF CARBOHYDRATE METABOLISM SPECIFIC TO FETUS AND NEWBORN;OTHER TRANSITORY DISORDERS OF CARBOHYDRATE METABOLISM OF FETUS AND NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
"4;T;X;16;P70;P70.9;P70.9;P709;TRANSITORY DISORDER OF CARBOHYDRATE METABOLISM OF FETUS AND NEWBORN, UNSPECIFIED;TRANSITORY DISORDERS OF CARBOHYDRATE METABOLISM SPECIFIC TO FETUS AND NEWBORN;TRANSITORY DISORDER OF CARBOHYDRATE METABOLISM OF FETUS AND NEWBORN, UNSPECIFIED;;253;4-035;3-048;2-069;1-092",,2025-11-20 20:18:05
3;N;X;16;P70;P71.-;P71;P71;TRANSITORY NEONATAL DISORDERS OF CALCIUM AND MAGNESIUM METABOLISM;TRANSITORY NEONATAL DISORDERS OF CALCIUM AND MAGNESIUM METABOLISM;;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P71.0;P71.0;P710;COW MILK HYPOCALCAEMIA IN NEWBORN;TRANSITORY NEONATAL DISORDERS OF CALCIUM AND MAGNESIUM METABOLISM;COW MILK HYPOCALCAEMIA IN NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P71.1;P71.1;P711;OTHER NEONATAL HYPOCALCAEMIA;TRANSITORY NEONATAL DISORDERS OF CALCIUM AND MAGNESIUM METABOLISM;OTHER NEONATAL HYPOCALCAEMIA;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P71.2;P71.2;P712;NEONATAL HYPOMAGNESAEMIA;TRANSITORY NEONATAL DISORDERS OF CALCIUM AND MAGNESIUM METABOLISM;NEONATAL HYPOMAGNESAEMIA;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P71.3;P71.3;P713;NEONATAL TETANY WITHOUT CALCIUM OR MAGNESIUM DEFICIENCY;TRANSITORY NEONATAL DISORDERS OF CALCIUM AND MAGNESIUM METABOLISM;NEONATAL TETANY WITHOUT CALCIUM OR MAGNESIUM DEFICIENCY;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P71.4;P71.4;P714;TRANSITORY NEONATAL HYPOPARATHYROIDISM;TRANSITORY NEONATAL DISORDERS OF CALCIUM AND MAGNESIUM METABOLISM;TRANSITORY NEONATAL HYPOPARATHYROIDISM;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P71.8;P71.8;P718;OTHER TRANSITORY NEONATAL DISORDERS OF CALCIUM AND MAGNESIUM METABOLISM;TRANSITORY NEONATAL DISORDERS OF CALCIUM AND MAGNESIUM METABOLISM;OTHER TRANSITORY NEONATAL DISORDERS OF CALCIUM AND MAGNESIUM METABOLISM;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
"4;T;X;16;P70;P71.9;P71.9;P719;TRANSITORY NEONATAL DISORDER OF CALCIUM AND MAGNESIUM METABOLISM, UNSPECIFIED;TRANSITORY NEONATAL DISORDERS OF CALCIUM AND MAGNESIUM METABOLISM;TRANSITORY NEONATAL DISORDER OF CALCIUM AND MAGNESIUM METABOLISM, UNSPECIFIED;;253;4-035;3-048;2-069;1-092",,2025-11-20 20:18:05
3;N;X;16;P70;P72.-;P72;P72;OTHER TRANSITORY NEONATAL ENDOCRINE DISORDERS;OTHER TRANSITORY NEONATAL ENDOCRINE DISORDERS;;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
"4;T;X;16;P70;P72.0;P72.0;P720;NEONATAL GOITRE, NOT ELSEWHERE CLASSIFIED;OTHER TRANSITORY NEONATAL ENDOCRINE DISORDERS;NEONATAL GOITRE, NOT ELSEWHERE CLASSIFIED;;253;4-035;3-048;2-069;1-092",,2025-11-20 20:18:05
4;T;X;16;P70;P72.1;P72.1;P721;TRANSITORY NEONATAL HYPERTHYROIDISM;OTHER TRANSITORY NEONATAL ENDOCRINE DISORDERS;TRANSITORY NEONATAL HYPERTHYROIDISM;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
"4;T;X;16;P70;P72.2;P72.2;P722;OTHER TRANSITORY NEONATAL DISORDERS OF THYROID FUNCTION, NOT ELSEWHERE CLASSIFIED;OTHER TRANSITORY NEONATAL ENDOCRINE DISORDERS;OTHER TRANSITORY NEONATAL DISORDERS OF THYROID FUNCTION, NOT ELSEWHERE CLASSIFIED;;253;4-035;3-048;2-069;1-092",,2025-11-20 20:18:05
4;T;X;16;P70;P72.8;P72.8;P728;OTHER SPECIFIED TRANSITORY NEONATAL ENDOCRINE DISORDERS;OTHER TRANSITORY NEONATAL ENDOCRINE DISORDERS;OTHER SPECIFIED TRANSITORY NEONATAL ENDOCRINE DISORDERS;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
"4;T;X;16;P70;P72.9;P72.9;P729;TRANSITORY NEONATAL ENDOCRINE DISORDER, UNSPECIFIED;OTHER TRANSITORY NEONATAL ENDOCRINE DISORDERS;TRANSITORY NEONATAL ENDOCRINE DISORDER, UNSPECIFIED;;253;4-035;3-048;2-069;1-092",,2025-11-20 20:18:05
3;N;X;16;P70;P74.-;P74;P74;OTHER TRANSITORY NEONATAL ELECTROLYTE AND METABOLIC DISTURBANCES;OTHER TRANSITORY NEONATAL ELECTROLYTE AND METABOLIC DISTURBANCES;;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P74.0;P74.0;P740;LATE METABOLIC ACIDOSIS OF NEWBORN;OTHER TRANSITORY NEONATAL ELECTROLYTE AND METABOLIC DISTURBANCES;LATE METABOLIC ACIDOSIS OF NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P74.1;P74.1;P741;DEHYDRATION OF NEWBORN;OTHER TRANSITORY NEONATAL ELECTROLYTE AND METABOLIC DISTURBANCES;DEHYDRATION OF NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P74.2;P74.2;P742;DISTURBANCES OF SODIUM BALANCE OF NEWBORN;OTHER TRANSITORY NEONATAL ELECTROLYTE AND METABOLIC DISTURBANCES;DISTURBANCES OF SODIUM BALANCE OF NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P74.3;P74.3;P743;DISTURBANCES OF POTASSIUM BALANCE OF NEWBORN;OTHER TRANSITORY NEONATAL ELECTROLYTE AND METABOLIC DISTURBANCES;DISTURBANCES OF POTASSIUM BALANCE OF NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P74.4;P74.4;P744;OTHER TRANSITORY ELECTROLYTE DISTURBANCES OF NEWBORN;OTHER TRANSITORY NEONATAL ELECTROLYTE AND METABOLIC DISTURBANCES;OTHER TRANSITORY ELECTROLYTE DISTURBANCES OF NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P74.5;P74.5;P745;TRANSITORY TYROSINAEMIA OF NEWBORN;OTHER TRANSITORY NEONATAL ELECTROLYTE AND METABOLIC DISTURBANCES;TRANSITORY TYROSINAEMIA OF NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P70;P74.8;P74.8;P748;OTHER TRANSITORY METABOLIC DISTURBANCES OF NEWBORN;OTHER TRANSITORY NEONATAL ELECTROLYTE AND METABOLIC DISTURBANCES;OTHER TRANSITORY METABOLIC DISTURBANCES OF NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
"4;T;X;16;P70;P74.9;P74.9;P749;TRANSITORY METABOLIC DISTURBANCE OF NEWBORN, UNSPECIFIED;OTHER TRANSITORY NEONATAL ELECTROLYTE AND METABOLIC DISTURBANCES;TRANSITORY METABOLIC DISTURBANCE OF NEWBORN, UNSPECIFIED;;253;4-035;3-048;2-069;1-092",,2025-11-20 20:18:05
3;T;X;16;P75;P75*;P75;P75;MECONIUM ILEUS IN CYSTIC FIBROSIS;MECONIUM ILEUS IN CYSTIC FIBROSIS;;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
3;N;X;16;P75;P76.-;P76;P76;OTHER INTESTINAL OBSTRUCTION OF NEWBORN;OTHER INTESTINAL OBSTRUCTION OF NEWBORN;;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P75;P76.0;P76.0;P760;MECONIUM PLUG SYNDROME;OTHER INTESTINAL OBSTRUCTION OF NEWBORN;MECONIUM PLUG SYNDROME;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P75;P76.1;P76.1;P761;TRANSITORY ILEUS OF NEWBORN;OTHER INTESTINAL OBSTRUCTION OF NEWBORN;TRANSITORY ILEUS OF NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P75;P76.2;P76.2;P762;INTESTINAL OBSTRUCTION DUE TO INSPISSATED MILK;OTHER INTESTINAL OBSTRUCTION OF NEWBORN;INTESTINAL OBSTRUCTION DUE TO INSPISSATED MILK;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P75;P76.8;P76.8;P768;OTHER SPECIFIED INTESTINAL OBSTRUCTION OF NEWBORN;OTHER INTESTINAL OBSTRUCTION OF NEWBORN;OTHER SPECIFIED INTESTINAL OBSTRUCTION OF NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
"4;T;X;16;P75;P76.9;P76.9;P769;INTESTINAL OBSTRUCTION OF NEWBORN, UNSPECIFIED;OTHER INTESTINAL OBSTRUCTION OF NEWBORN;INTESTINAL OBSTRUCTION OF NEWBORN, UNSPECIFIED;;253;4-035;3-048;2-069;1-092",,2025-11-20 20:18:05
3;T;X;16;P75;P77;P77;P77;NECROTIZING ENTEROCOLITIS OF FETUS AND NEWBORN;NECROTIZING ENTEROCOLITIS OF FETUS AND NEWBORN;;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
3;N;X;16;P75;P78.-;P78;P78;OTHER PERINATAL DIGESTIVE SYSTEM DISORDERS;OTHER PERINATAL DIGESTIVE SYSTEM DISORDERS;;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P75;P78.0;P78.0;P780;PERINATAL INTESTINAL PERFORATION;OTHER PERINATAL DIGESTIVE SYSTEM DISORDERS;PERINATAL INTESTINAL PERFORATION;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P75;P78.1;P78.1;P781;OTHER NEONATAL PERITONITIS;OTHER PERINATAL DIGESTIVE SYSTEM DISORDERS;OTHER NEONATAL PERITONITIS;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P75;P78.2;P78.2;P782;NEONATAL HAEMATEMESIS AND MELAENA DUE TO SWALLOWED MATERNAL BLOOD;OTHER PERINATAL DIGESTIVE SYSTEM DISORDERS;NEONATAL HAEMATEMESIS AND MELAENA DUE TO SWALLOWED MATERNAL BLOOD;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P75;P78.3;P78.3;P783;NONINFECTIVE NEONATAL DIARRHOEA;OTHER PERINATAL DIGESTIVE SYSTEM DISORDERS;NONINFECTIVE NEONATAL DIARRHOEA;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P75;P78.8;P78.8;P788;OTHER SPECIFIED PERINATAL DIGESTIVE SYSTEM DISORDERS;OTHER PERINATAL DIGESTIVE SYSTEM DISORDERS;OTHER SPECIFIED PERINATAL DIGESTIVE SYSTEM DISORDERS;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
"4;T;X;16;P75;P78.9;P78.9;P789;PERINATAL DIGESTIVE SYSTEM DISORDER, UNSPECIFIED;OTHER PERINATAL DIGESTIVE SYSTEM DISORDERS;PERINATAL DIGESTIVE SYSTEM DISORDER, UNSPECIFIED;;253;4-035;3-048;2-069;1-092",,2025-11-20 20:18:05
3;N;X;16;P80;P80.-;P80;P80;HYPOTHERMIA OF NEWBORN;HYPOTHERMIA OF NEWBORN;;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P80;P80.0;P80.0;P800;COLD INJURY SYNDROME;HYPOTHERMIA OF NEWBORN;COLD INJURY SYNDROME;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P80;P80.8;P80.8;P808;OTHER HYPOTHERMIA OF NEWBORN;HYPOTHERMIA OF NEWBORN;OTHER HYPOTHERMIA OF NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
"4;T;X;16;P80;P80.9;P80.9;P809;HYPOTHERMIA OF NEWBORN, UNSPECIFIED;HYPOTHERMIA OF NEWBORN;HYPOTHERMIA OF NEWBORN, UNSPECIFIED;;253;4-035;3-048;2-069;1-092",,2025-11-20 20:18:05
3;N;X;16;P80;P81.-;P81;P81;OTHER DISTURBANCES OF TEMPERATURE REGULATION OF NEWBORN;OTHER DISTURBANCES OF TEMPERATURE REGULATION OF NEWBORN;;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P80;P81.0;P81.0;P810;ENVIRONMENTAL HYPERTHERMIA OF NEWBORN;OTHER DISTURBANCES OF TEMPERATURE REGULATION OF NEWBORN;ENVIRONMENTAL HYPERTHERMIA OF NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P80;P81.8;P81.8;P818;OTHER SPECIFIED DISTURBANCES OF TEMPERATURE REGULATION OF NEWBORN;OTHER DISTURBANCES OF TEMPERATURE REGULATION OF NEWBORN;OTHER SPECIFIED DISTURBANCES OF TEMPERATURE REGULATION OF NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
"4;T;X;16;P80;P81.9;P81.9;P819;DISTURBANCE OF TEMPERATURE REGULATION OF NEWBORN, UNSPECIFIED;OTHER DISTURBANCES OF TEMPERATURE REGULATION OF NEWBORN;DISTURBANCE OF TEMPERATURE REGULATION OF NEWBORN, UNSPECIFIED;;253;4-035;3-048;2-069;1-092",,2025-11-20 20:18:05
3;N;X;16;P80;P83.-;P83;P83;OTHER CONDITIONS OF INTEGUMENT SPECIFIC TO FETUS AND NEWBORN;OTHER CONDITIONS OF INTEGUMENT SPECIFIC TO FETUS AND NEWBORN;;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P80;P83.0;P83.0;P830;SCLEREMA NEONATORUM;OTHER CONDITIONS OF INTEGUMENT SPECIFIC TO FETUS AND NEWBORN;SCLEREMA NEONATORUM;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P80;P83.1;P83.1;P831;NEONATAL ERYTHEMA TOXICUM;OTHER CONDITIONS OF INTEGUMENT SPECIFIC TO FETUS AND NEWBORN;NEONATAL ERYTHEMA TOXICUM;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P80;P83.2;P83.2;P832;HYDROPS FETALIS NOT DUE TO HAEMOLYTIC DISEASE;OTHER CONDITIONS OF INTEGUMENT SPECIFIC TO FETUS AND NEWBORN;HYDROPS FETALIS NOT DUE TO HAEMOLYTIC DISEASE;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P80;P83.3;P83.3;P833;OTHER AND UNSPECIFIED OEDEMA SPECIFIC TO FETUS AND NEWBORN;OTHER CONDITIONS OF INTEGUMENT SPECIFIC TO FETUS AND NEWBORN;OTHER AND UNSPECIFIED OEDEMA SPECIFIC TO FETUS AND NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P80;P83.4;P83.4;P834;BREAST ENGORGEMENT OF NEWBORN;OTHER CONDITIONS OF INTEGUMENT SPECIFIC TO FETUS AND NEWBORN;BREAST ENGORGEMENT OF NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P80;P83.5;P83.5;P835;CONGENITAL HYDROCELE;OTHER CONDITIONS OF INTEGUMENT SPECIFIC TO FETUS AND NEWBORN;CONGENITAL HYDROCELE;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P80;P83.6;P83.6;P836;UMBILICAL POLYP OF NEWBORN;OTHER CONDITIONS OF INTEGUMENT SPECIFIC TO FETUS AND NEWBORN;UMBILICAL POLYP OF NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P80;P83.8;P83.8;P838;OTHER SPECIFIED CONDITIONS OF INTEGUMENT SPECIFIC TO FETUS AND NEWBORN;OTHER CONDITIONS OF INTEGUMENT SPECIFIC TO FETUS AND NEWBORN;OTHER SPECIFIED CONDITIONS OF INTEGUMENT SPECIFIC TO FETUS AND NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
"4;T;X;16;P80;P83.9;P83.9;P839;CONDITION OF INTEGUMENT SPECIFIC TO FETUS AND NEWBORN, UNSPECIFIED;OTHER CONDITIONS OF INTEGUMENT SPECIFIC TO FETUS AND NEWBORN;CONDITION OF INTEGUMENT SPECIFIC TO FETUS AND NEWBORN, UNSPECIFIED;;253;4-035;3-048;2-069;1-092",,2025-11-20 20:18:05
3;T;X;16;P90;P90;P90;P90;CONVULSIONS OF NEWBORN;CONVULSIONS OF NEWBORN;;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
3;N;X;16;P90;P91.-;P91;P91;OTHER DISTURBANCES OF CEREBRAL STATUS OF NEWBORN;OTHER DISTURBANCES OF CEREBRAL STATUS OF NEWBORN;;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P90;P91.0;P91.0;P910;NEONATAL CEREBRAL ISCHAEMIA;OTHER DISTURBANCES OF CEREBRAL STATUS OF NEWBORN;NEONATAL CEREBRAL ISCHAEMIA;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P90;P91.1;P91.1;P911;ACQUIRED PERIVENTRICULAR CYSTS OF NEWBORN;OTHER DISTURBANCES OF CEREBRAL STATUS OF NEWBORN;ACQUIRED PERIVENTRICULAR CYSTS OF NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P90;P91.2;P91.2;P912;NEONATAL CEREBRAL LEUKOMALACIA;OTHER DISTURBANCES OF CEREBRAL STATUS OF NEWBORN;NEONATAL CEREBRAL LEUKOMALACIA;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P90;P91.3;P91.3;P913;NEONATAL CEREBRAL IRRITABILITY;OTHER DISTURBANCES OF CEREBRAL STATUS OF NEWBORN;NEONATAL CEREBRAL IRRITABILITY;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P90;P91.4;P91.4;P914;NEONATAL CEREBRAL DEPRESSION;OTHER DISTURBANCES OF CEREBRAL STATUS OF NEWBORN;NEONATAL CEREBRAL DEPRESSION;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P90;P91.5;P91.5;P915;NEONATAL COMA;OTHER DISTURBANCES OF CEREBRAL STATUS OF NEWBORN;NEONATAL COMA;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
4;T;X;16;P90;P91.6;P91.6;P916;HYPOXIC ISCHAEMIC ENCEPHALOPATHY OF NEWBORN;OTHER DISTURBANCES OF CEREBRAL STATUS OF NEWBORN;HYPOXIC ISCHAEMIC ENCEPHALOPATHY OF NEWBORN;;253;4-035;3-048;2-069;1-092,,2025-11-20 20:18:05
